date,409000438611'_1,409000493201'_1,A_1,B_1,409000611074'_1,409000438611'_2,409000493201'_2,A_2,B_2,409000611074'_2
20180811,0.0,0.0,0.0,5000.0,0.0,-1.107657926998446,-0.5190490280434487,-0.3676239356846826,0.26797719764449596,-1.3681452059190737
20180813,25000029.5,0.0,0.0,0.0,672840.0,1.655118956825916,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,1.0691421693306729
20180814,8900000.0,0.0,0.0,0.0,521135.0,-0.12411051694291696,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.5196078353697567
20180816,17000000.0,0.0,3600.0,0.0,778915.0,0.7710281371525645,-0.5190490280434487,1.4925397761075232,-0.35616683184546677,1.4533869501546681
20180817,2700000.0,0.0,0.0,0.0,759945.0,-0.8092783756332854,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,1.3846702544937566
20180818,6500000.0,0.0,0.0,7000.0,619288.0,-0.3893367848230596,-0.5190490280434487,-0.3676239356846826,0.517634809440481,0.875156060420123
20180820,23300000.0,0.0,0.0,0.0,283180.0,1.4672470903379389,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.3423574422260364
20180821,8900000.0,0.0,0.0,0.0,558951.0,-0.12411051694291696,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.656592050610296
20180823,18600000.0,1000000.0,0.0,0.0,1254681.0,0.9478456490726596,2.4118305855650792,-0.3676239356846826,-0.35616683184546677,3.1767958815099244
20180824,8680000.0,0.0,0.0,0.0,340531.0,-0.14842292483193004,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.1346098822445427
20180827,27700000.0,0.0,0.0,0.0,303660.0,1.9534952481182004,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.2681709410591694
20180828,9000000.0,0.0,0.0,0.0,522721.0,-0.113059422447911,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.5253529423448862
20180829,8700000.0,0.0,6000.0,0.0,256744.0,-0.14621270593292884,-0.5190490280434487,2.732648917302327,-0.35616683184546677,-0.4381188848455333
20180830,9700000.0,64428.81,0.0,0.0,353345.0,-0.03570176098286941,-0.3302159422853915,-0.3676239356846826,-0.35616683184546677,-0.08819260558671876
20180831,8900000.0,0.0,0.0,0.0,362705.0,-0.12411051694291696,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.05428705622529907
20180901,6000000.0,0.0,9000.0,64000.0,417101.0,-0.4445922572980893,-0.5190490280434487,4.282785343795832,7.632876745626056,0.14275634794818232
20180903,22000000.0,1000000.0,3800.0,12000.0,247660.0,1.3235828619028616,2.4118305855650792,1.5958822045404237,1.1417788389304437,-0.4710246551873214
20180904,9400000.0,0.0,0.0,0.0,229945.0,-0.06885504446788723,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.535195254219111
20180905,9300000.0,0.0,0.0,0.0,371180.0,-0.07990613896289318,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.023587320024654634
20180906,9100000.0,0.0,0.0,0.0,409508.0,-0.10200832795290507,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.11525155774505627
20180907,10000000.0,1000000.0,0.0,0.0,379958.0,-0.002548477497851581,2.4118305855650792,-0.3676239356846826,-0.35616683184546677,0.008209999664933196
20180910,30000000.0,0.0,3240.0,0.0,783741.0,2.207670421503337,-0.5190490280434487,1.3065234049283028,-0.35616683184546677,1.4708685934472119
20180911,8400000.0,62249.74,0.0,0.0,541976.0,-0.17936598941794668,-0.3366025341250174,-0.3676239356846826,-0.35616683184546677,0.5951020185152
20180912,10100000.0,0.0,0.0,0.0,781737.0,0.008502616997154362,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,1.463609328391626
20180913,4300000.0,0.0,0.0,0.0,0.0,-0.6324608637131903,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-1.3681452059190737
20180914,19500000.0,0.0,0.0,0.0,651846.0,1.047305499527713,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.9930937608591296
20180915,8000000.0,0.0,0.0,0.0,547071.0,-0.22357036739797045,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.6135580841131094
20180917,25258605.83,900938.84,0.0,0.0,236970.0,1.683694471395934,2.1214942512206663,-0.3676239356846826,-0.35616683184546677,-0.5097479802592847
20180918,10000000.0,6542.73,0.0,0.0,550634.0,-0.002548477497851581,-0.49987307406910375,-0.3676239356846826,-0.35616683184546677,0.6264646516745132
20180919,11300000.0,0.0,0.0,0.0,536772.0,0.14111575093722567,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.5762511126522909
20180920,2700000.0,0.0,9000.0,9000.0,0.0,-0.8092783756332854,-0.5190490280434487,4.282785343795832,0.7672924212364661,-1.3681452059190737
20180921,20900059.0,0.0,0.0,0.0,500117.0,1.2020273426035482,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.44347248959215857
20180924,32502000.0,163576.46,0.0,0.0,848198.0,2.4841688057683857,-0.03962611616319793,-0.3676239356846826,-0.35616683184546677,1.7043568407964673
20180925,9700000.0,202530.64,0.0,0.0,348005.0,-0.03570176098286941,0.07454389586363917,-0.3676239356846826,-0.35616683184546677,-0.10753615618393898
20180926,12842776.21,0.0,0.0,0.0,409772.0,0.3116094077507971,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.11620786811166042
20180927,9300000.0,0.0,0.0,0.0,257370.0,-0.07990613896289318,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.4358512701126008
20180928,10500000.0,500000.0,0.0,0.0,329041.0,0.05270699497717814,0.9463907787608151,-0.3676239356846826,-0.35616683184546677,-0.17623111751833676
20180929,6500000.0,127682.12,0.0,0.0,233195.0,-0.3893367848230596,-0.14482810551313105,-0.3676239356846826,-0.35616683184546677,-0.5234224940241735
20181001,27001497.75,0.0,14500.0,19000.0,340960.0,1.8763031044209577,-0.5190490280434487,7.124702125700591,2.0155804802163915,-0.13305587789881096
20181003,16400000.0,0.0,0.0,0.0,759325.0,0.7047215701825288,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,1.3824243740873376
20181004,22500000.0,1000000.0,0.0,0.0,548522.0,1.3788383343778914,2.4118305855650792,-0.3676239356846826,-0.35616683184546677,0.6188141687416799
20181005,13300000.0,400000.0,0.0,0.0,157753.0,0.36213764083734457,0.6533028173999623,-0.3676239356846826,-0.35616683184546677,-0.7967026708323172
20181006,8500000.0,0.0,1320.0,30000.0,232071.0,-0.16831489492294072,-0.5190490280434487,0.31443609197245953,3.388697345094309,-0.5274940578577457
20181008,27000000.0,0.0,0.0,5000.0,341212.0,1.8761375866531587,-0.5190490280434487,-0.3676239356846826,0.26797719764449596,-0.1321430361852343
20181009,13000000.0,800000.0,0.0,0.0,534432.0,0.32898435735232673,1.8256546628433736,-0.3676239356846826,-0.35616683184546677,0.567774725311936
20181010,13800000.0,0.0,0.0,0.0,317003.0,0.4173931133123743,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.21983742128038486
20181011,335379.0,600000.0,0.0,0.0,588671.0,-1.07059487679204,1.2394787401216678,-0.3676239356846826,-0.35616683184546677,0.7642494146083081
20181012,28200000.0,0.0,0.0,0.0,603331.0,2.00875072059323,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.8173536190568564
20181015,43600000.0,1000000.0,1000.0,7000.0,943915.0,3.710619272824146,2.4118305855650792,0.14908820647981902,0.517634809440481,2.0510809292822585
20181016,14500000.0,0.0,0.0,0.0,785736.0,0.49475077477741586,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,1.4780952570130275
20181017,14500000.0,500000.0,0.0,0.0,677708.0,0.49475077477741586,0.9463907787608151,-0.3676239356846826,-0.35616683184546677,1.086775952908813
20181018,3900000.0,400000.0,0.0,0.0,0.0,-0.6766652416932141,0.6533028173999623,-0.3676239356846826,-0.35616683184546677,-1.3681452059190737
20181019,24000000.0,0.0,0.0,0.0,271402.0,1.5446047518029804,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.3850219251724895
20181020,7000000.0,0.0,0.0,0.0,56480.0,-0.33408131234802985,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-1.1635527456698234
20181022,30000000.0,1300000.0,0.0,0.0,235420.0,2.207670421503337,3.2910944696476374,-0.3676239356846826,-0.35616683184546677,-0.5153626812753318
20181023,13700000.0,0.0,0.0,0.0,439438.0,0.4063420188173683,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.22366962317104896
20181024,14400000.0,0.0,500.0,0.0,434190.0,0.4836996802824099,-0.5190490280434487,-0.10926786460243179,-0.35616683184546677,0.20465933224703928
20181025,13400000.0,600000.0,0.0,0.0,157721.0,0.3731887353323505,1.2394787401216678,-0.3676239356846826,-0.35616683184546677,-0.7968185872403905
20181026,15700000.0,0.0,0.0,0.0,234003.0,0.6273639087174872,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.5204956047203245
20181028,0.0,0.0,0.0,0.0,0.0,-1.107657926998446,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-1.3681452059190737
20181029,38500000.0,1000000.0,0.0,0.0,481810.0,3.1470134535788423,2.4118305855650792,-0.3676239356846826,-0.35616683184546677,0.3771574370110143
20181030,13300000.0,0.0,0.0,0.0,367535.0,0.36213764083734457,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.03679092338174596
20181031,14100000.0,0.0,0.0,0.0,277122.0,0.45054639679739206,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.3643018672293997
20181101,14300000.0,0.0,6000.0,16000.0,241225.0,0.472648585787404,-0.5190490280434487,2.732648917302327,1.641094062522414,-0.49433472037329745
20181102,14900000.0,0.0,3800.0,3000.0,194355.0,0.5389551527574397,-0.5190490280434487,1.5958822045404237,0.018319585848510855,-0.6641160343230561
20181103,11000000.0,0.0,0.0,0.0,371891.0,0.10796246745220785,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.021011802332777562
20181105,40000000.0,0.0,0.0,0.0,455846.0,3.312779871003931,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.2831057614105975
20181106,21300000.0,2000000.0,0.0,0.0,812422.0,1.24622520043782,5.342710199173607,-0.3676239356846826,-0.35616683184546677,1.5747622965705965
20181107,0.0,0.0,0.0,0.0,0.0,-1.107657926998446,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-1.3681452059190737
20181108,7000000.0,0.0,0.0,0.0,0.0,-0.33408131234802985,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-1.3681452059190737
20181109,36500000.0,0.0,0.0,30000.0,1043104.0,2.9259915636787235,-0.5190490280434487,-0.3676239356846826,3.388697345094309,2.4103819480439954
20181112,47000000.0,2500000.0,2040.0,0.0,775725.0,4.086356485654348,6.80815000597787,0.6864688343309008,-0.35616683184546677,1.441831533224868
20181113,16900000.0,0.0,0.0,0.0,356280.0,0.7599770426575585,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.07756089753375223
20181114,12800000.0,500000.0,0.0,0.0,804956.0,0.3068821683623148,0.9463907787608151,-0.3676239356846826,-0.35616683184546677,1.547717549612011
20181115,14700000.0,500000.0,0.0,0.0,406860.0,0.5168529637674277,0.9463907787608151,-0.3676239356846826,-0.35616683184546677,0.10565947497699651
20181116,15600000.0,500000.0,700.0,0.0,583226.0,0.6163128142224812,0.9463907787608151,-0.005925436169531461,-0.35616683184546677,0.7445255132970976
20181117,2000000.0,0.0,0.0,0.0,586076.0,-0.8866360370983271,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.7548493183911197
20181118,0.0,0.0,0.0,5000.0,0.0,-1.107657926998446,-0.5190490280434487,-0.3676239356846826,0.26797719764449596,-1.3681452059190737
20181119,37000000.0,0.0,0.0,0.0,268843.0,2.981247036153753,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.3942916154305956
20181120,9000000.0,1700000.0,500.0,1000.0,616775.0,-0.113059422447911,4.463446315091049,-0.10926786460243179,-0.2313380259474742,0.8660529999986221
20181121,4500000.0,0.0,0.0,0.0,0.0,-0.6103586747231784,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-1.3681452059190737
20181122,31000000.0,600000.0,0.0,0.0,885114.0,2.3181813664533966,1.2394787401216678,-0.3676239356846826,-0.35616683184546677,1.8380809070599469
20181123,0.0,0.0,0.0,0.0,0.0,-1.107657926998446,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-1.3681452059190737
20181126,49800000.0,1700000.0,0.0,0.0,672482.0,4.395787131514514,4.463446315091049,-0.3676239356846826,-0.35616683184546677,1.0678453545153537
20181127,13053252.82,0.0,0.0,0.0,620257.0,0.3348693768117822,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.8786661541520905
20181128,16700000.0,0.0,0.0,0.0,510886.0,0.7378748536675466,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.4824819832965526
20181129,14300000.0,1000000.0,2160.0,0.0,328943.0,0.472648585787404,2.4118305855650792,0.7484742913906409,-0.35616683184546677,-0.17658611151806103
20181130,10800000.0,0.0,0.0,0.0,249500.0,0.08586027846219596,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.4643594617231107
20181201,8000000.0,0.0,7800.0,20000.0,514063.0,-0.22357036739797045,-0.5190490280434487,3.66273077319843,2.1404092861143837,0.49399030918557296
20181203,32600000.0,1200000.0,0.0,0.0,141460.0,2.4949988783734915,2.998006508286785,-0.3676239356846826,-0.35616683184546677,-0.8557222344803526
20181204,11012882.36,0.0,0.0,33000.0,246310.0,0.10938610922899462,-0.5190490280434487,-0.3676239356846826,3.763183762788287,-0.47591487865291077
20181205,15105327.72,500000.0,0.0,0.0,235771.0,0.561646113119081,0.9463907787608151,-0.3676239356846826,-0.35616683184546677,-0.5140912231742786
20181206,14500000.0,0.0,0.0,0.0,439910.0,0.49475077477741586,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.2253793901901291
20181207,13800000.0,1500000.0,2640.0,5000.0,400565.0,0.4173931133123743,3.877270392369343,0.9964961196296017,0.26797719764449596,0.08285654407634085
20181210,38000000.0,1200000.0,0.0,0.0,521129.0,3.0917579811038123,2.998006508286785,-0.3676239356846826,-0.35616683184546677,0.519586101043243
20181211,17900000.0,0.0,0.0,0.0,781411.0,0.8704879876076179,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,1.46242842998438
20181212,17300000.0,0.0,0.0,0.0,362110.0,0.8041814206375822,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,-0.05644237693791069
20181213,14700000.0,800000.0,0.0,0.0,599735.0,0.5168529637674277,1.8256546628433736,-0.3676239356846826,-0.35616683184546677,0.8043275126996273
20181214,14800700.9,0.0,1300.0,3000.0,422330.0,0.5279815153837493,-0.5190490280434487,0.30410184912916954,0.018319585848510855,0.1616978135048985
20181215,8000000.0,0.0,0.0,0.0,425785.0,-0.22357036739797045,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.17421316318905503
20181216,0.0,0.0,0.0,5000.0,0.0,-1.107657926998446,-0.5190490280434487,-0.3676239356846826,0.26797719764449596,-1.3681452059190737
20181217,28000000.0,2000000.0,0.0,0.0,324440.0,1.986648531603218,5.342710199173607,-0.3676239356846826,-0.35616683184546677,-0.1928977235666158
20181218,9500000.0,0.0,0.0,0.0,667217.0,-0.0578039499728813,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,1.048773482999555
20181219,9600120.89,0.0,0.0,0.0,620430.0,-0.046739495809740274,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.8792928272332363
20181220,12300000.0,502547.6,3000.0,0.0,431270.0,0.2516266958872851,0.9538574876644441,1.1825124908088223,-0.35616683184546677,0.19408196001035707
20181221,6000000.0,0.0,0.0,0.0,428392.0,-0.4445922572980893,-0.5190490280434487,-0.3676239356846826,-0.35616683184546677,0.18365672805927097
20181224,27500000.0,285523.47,0.0,0.0,577017.0,1.9313930591281885,0.31778588938631724,-0.3676239356846826,-0.35616683184546677,0.7220341077431387
20181226,9500000.0,457258.78,0.0,0.0,872358.0,-0.0578039499728813,0.8211214084020582,-0.3676239356846826,-0.35616683184546677,1.7918737288917557
20181227,12442665.53,209147.76,1320.0,12000.0,252169.0,0.26739279841938607,0.09393787797244042,0.31443609197245953,1.1417788389304437,-0.4546913088122529
20181228,4018786.1,200080.84,0.0,0.0,629558.0,-0.6635380775352819,0.06736382698622095,-0.3676239356846826,-0.35616683184546677,0.9123579826361251
20181229,7000000.0,146825.27,0.0,0.0,154820.0,-0.33408131234802985,-0.08872183743788097,-0.3676239356846826,-0.35616683184546677,-0.8073271341097792
20181231,16500000.0,167871.62,1440.0,0.0,270690.0,0.7157726646775348,-0.027037519282011115,0.37644154903219973,-0.35616683184546677,-0.3876010652521189
