date,409000493201"_1,A_1,B_1,409000493201"_2,A_2,B_2
20181211,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181212,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181213,800000.0,0.0,0.0,1.9241872927980703,-0.35101773243912604,-0.34018790683049155
20181214,0.0,1300.0,3000.0,-0.49303465180430767,0.34509054056449434,0.048016953356456914
20181215,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181216,0.0,0.0,5000.0,-0.49303465180430767,-0.35101773243912604,0.30682019348108924
20181217,2000000.0,0.0,0.0,5.550020209701637,-0.35101773243912604,-0.34018790683049155
20181218,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181219,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181220,502547.6,3000.0,0.0,1.025426706854765,1.2553859744923057,-0.34018790683049155
20181221,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181224,285523.47,0.0,0.0,0.3696823449244657,-0.35101773243912604,-0.34018790683049155
20181225,0.0,0.0,0.0,-0.49303465180430767,-0.35101773243912604,-0.34018790683049155
20181226,457258.78,0.0,0.0,0.888585294918331,-0.35101773243912604,-0.34018790683049155
20181227,209147.76,1320.0,12000.0,0.1389110421162317,0.3557998986107039,1.2126315339173022
20181228,200080.84,0.0,0.0,0.11151509462378892,-0.35101773243912604,-0.34018790683049155
20181229,146825.27,0.0,0.0,-0.04939807097159619,-0.35101773243912604,-0.34018790683049155
20181231,167871.62,1440.0,0.0,0.014194052870631654,0.4200560468879611,-0.34018790683049155
