date,1196711'_1,409000493210'_1,409000425051'_1,409000405747'_1,1196711'_2,409000493210'_2,409000425051'_2,409000405747'_2
20180920,0.0,3222.3,0.0,0.0,-0.12508289185998142,-0.10066163813436967,-0.0592986817578273,-0.10375418358132396
20180921,982.5,34503.369999999995,0.0,0.0,-0.12504668602466257,-0.08994168103188989,-0.0592986817578273,-0.10375418358132396
20180924,50514789.5,49802.14,0.0,36000000.0,1.7364236219348967,-0.08469882462957677,-0.0592986817578273,5.540503155065815
20180925,15859789.4,54517.45,0.0,25000000.0,0.45936181369530876,-0.08308289777909199,-0.0592986817578273,3.8158689682569666
20180926,13207328.32,2595326.02,0.0,18900000.0,0.36161670524528944,0.7876468718871311,-0.0592986817578273,2.8594809192084236
20180927,7015820.71,91145.58,0.0,7100000.0,0.1334551735373218,-0.07053051442570757,-0.0592986817578273,1.0094187915407504
20180928,2743180.58,154027.83000000002,0.0,103020294.2,-0.023994704247408828,-0.04898089919491752,-0.0592986817578273,16.048275026639153
20180929,0.0,124078.19,0.0,5000000.0,-0.12508289185998142,-0.05924457802798534,-0.0592986817578273,0.6801704467863341
20180930,7406095.0,0.0,0.0,236963.0,0.14783706328075372,-0.10176591358822469,-0.0592986817578273,-0.06660195714416169
20181001,0.0,225817.69,0.0,0.0,-0.12508289185998142,-0.02437866469357121,-0.0592986817578273,-0.10375418358132396
20181002,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181003,0.0,60698.22,0.0,0.0,-0.12508289185998142,-0.08096476085921381,-0.0592986817578273,-0.10375418358132396
20181004,0.0,80426.18,0.0,0.0,-0.12508289185998142,-0.07420403033051268,-0.0592986817578273,-0.10375418358132396
20181005,90905785.47,93658.75,0.0,0.0,3.2248610249417466,-0.069669256336031,-0.0592986817578273,-0.10375418358132396
20181006,0.0,31778.7,0.0,0.0,-0.12508289185998142,-0.09087541972811777,-0.0592986817578273,-0.10375418358132396
20181008,0.0,29736.550000000007,0.0,0.0,-0.12508289185998142,-0.09157526025137447,-0.0592986817578273,-0.10375418358132396
20181009,0.0,1148229.88,0.0,0.0,-0.12508289185998142,0.2917300588125119,-0.0592986817578273,-0.10375418358132396
20181010,0.0,161016.84,0.0,0.0,-0.12508289185998142,-0.04658578012166325,-0.0592986817578273,-0.10375418358132396
20181011,7200000.0,118709.76,0.0,10000000.0,0.14024231353007813,-0.06108432773308384,-0.0592986817578273,1.464095077153992
20181012,0.0,56821.12,0.0,0.0,-0.12508289185998142,-0.08229343490016011,-0.0592986817578273,-0.10375418358132396
20181013,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181014,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181015,0.0,89355.97,0.0,0.0,-0.12508289185998142,-0.07114381002046084,-0.0592986817578273,-0.10375418358132396
20181016,0.0,189243.38,0.0,0.0,-0.12508289185998142,-0.036912604045799165,-0.0592986817578273,-0.10375418358132396
20181017,0.0,42221.18,0.0,0.0,-0.12508289185998142,-0.08729680372669893,-0.0592986817578273,-0.10375418358132396
20181018,0.0,25451.32,0.0,0.0,-0.12508289185998142,-0.09304379958760112,-0.0592986817578273,-0.10375418358132396
20181019,0.0,234484.4,0.0,0.0,-0.12508289185998142,-0.021408601347923748,-0.0592986817578273,-0.10375418358132396
20181020,0.0,156564.44,0.0,0.0,-0.12508289185998142,-0.04811160826638723,-0.0592986817578273,-0.10375418358132396
20181022,0.0,58200.8,0.0,0.0,-0.12508289185998142,-0.08182062145691316,-0.0592986817578273,-0.10375418358132396
20181023,0.0,119331.17,0.0,0.0,-0.12508289185998142,-0.06087137182898428,-0.0592986817578273,-0.10375418358132396
20181024,0.0,82104.9,0.0,0.0,-0.12508289185998142,-0.0736287365062581,-0.0592986817578273,-0.10375418358132396
20181025,0.0,38152.09,0.0,0.0,-0.12508289185998142,-0.08869127233810287,-0.0592986817578273,-0.10375418358132396
20181026,0.0,81545.62,15000000.0,0.0,-0.12508289185998142,-0.07382040058962465,0.6948421241374902,-0.10375418358132396
20181027,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181028,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181029,0.0,141947.21,0.0,0.0,-0.12508289185998142,-0.05312090233967439,-0.0592986817578273,-0.10375418358132396
20181030,0.0,202777.38,0.0,0.0,-0.12508289185998142,-0.03227453062232096,-0.0592986817578273,-0.10375418358132396
20181031,7497190.0,39281.999999999985,354981569.0,1727846.0,0.15119397988978253,-0.08830405455016714,17.78777375315179,0.16714602379512333
20181101,0.0,211959.72,0.0,0.0,-0.12508289185998142,-0.029127761956786687,-0.0592986817578273,-0.10375418358132396
20181102,0.0,853182.32,0.0,0.0,-0.12508289185998142,0.1906178786220219,-0.0592986817578273,-0.10375418358132396
20181103,0.0,78917.18000000001,0.0,0.0,-0.12508289185998142,-0.07472116146661646,-0.0592986817578273,-0.10375418358132396
20181104,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181105,0.0,143466.47000000006,0.0,0.0,-0.12508289185998142,-0.05260025512308256,-0.0592986817578273,-0.10375418358132396
20181106,0.0,168482.46000000002,0.0,0.0,-0.12508289185998142,-0.044027327800709545,-0.0592986817578273,-0.10375418358132396
20181107,0.0,109850.81,0.0,0.0,-0.12508289185998142,-0.06412027132366477,-0.0592986817578273,-0.10375418358132396
20181108,0.0,32302.95,0.0,0.0,-0.12508289185998142,-0.09069576035230438,-0.0592986817578273,-0.10375418358132396
20181109,0.0,936953.53,0.0,0.0,-0.12508289185998142,0.21932609664726296,-0.0592986817578273,-0.10375418358132396
20181110,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181112,0.0,56420.26,0.0,0.0,-0.12508289185998142,-0.08243080878168334,-0.0592986817578273,-0.10375418358132396
20181113,0.0,351926.0400000001,0.0,0.0,-0.12508289185998142,0.018838402442064094,-0.0592986817578273,-0.10375418358132396
20181114,0.0,149963.28000000006,0.0,0.0,-0.12508289185998142,-0.050373811957840395,-0.0592986817578273,-0.10375418358132396
20181115,0.0,78811.18,0.0,0.0,-0.12508289185998142,-0.07475748744436796,-0.0592986817578273,-0.10375418358132396
20181116,0.0,99159.81,0.0,0.0,-0.12508289185998142,-0.0677840546080157,-0.0592986817578273,-0.10375418358132396
20181117,0.0,54961.31,0.0,0.0,-0.12508289185998142,-0.08293078788772616,-0.0592986817578273,-0.10375418358132396
20181118,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181119,0.0,188150.26,0.0,0.0,-0.12508289185998142,-0.03728721397787191,-0.0592986817578273,-0.10375418358132396
20181120,0.0,189802.81,0.0,0.0,-0.12508289185998142,-0.03672088855774712,-0.0592986817578273,-0.10375418358132396
20181121,0.0,12121.39,0.0,0.0,-0.12508289185998142,-0.09761193864994963,-0.0592986817578273,-0.10375418358132396
20181122,0.0,75693.31,0.0,0.0,-0.12508289185998142,-0.07582597495617968,-0.0592986817578273,-0.10375418358132396
20181123,0.0,34337.63,0.0,0.0,-0.12508289185998142,-0.08999847978238547,-0.0592986817578273,-0.10375418358132396
20181126,0.0,53796.79,0.0,0.0,-0.12508289185998142,-0.08332986645009567,-0.0592986817578273,-0.10375418358132396
20181127,0.0,107622.32,0.0,0.0,-0.12508289185998142,-0.06488397017422536,-0.0592986817578273,-0.10375418358132396
20181128,0.0,86315.38999999997,0.0,0.0,-0.12508289185998142,-0.0721858104113253,-0.0592986817578273,-0.10375418358132396
20181129,0.0,7928.73,0.0,0.0,-0.12508289185998142,-0.09904875444126633,-0.0592986817578273,-0.10375418358132396
20181130,4515687.0,98055.06,2447599.0,1703165.0,0.041323438800049385,-0.06816265011670401,0.06375693706674425,0.1632764150347025
20181201,0.0,51710.38000000001,0.0,0.0,-0.12508289185998142,-0.08404487478255313,-0.0592986817578273,-0.10375418358132396
20181203,0.0,121514.08000000002,0.0,0.0,-0.12508289185998142,-0.060123293148856824,-0.0592986817578273,-0.10375418358132396
20181204,0.0,18022.48,0.0,0.0,-0.12508289185998142,-0.09558964747967086,-0.0592986817578273,-0.10375418358132396
20181205,0.0,50261.11,0.0,0.0,-0.12508289185998142,-0.08454153657289185,-0.0592986817578273,-0.10375418358132396
20181206,0.0,16778.390000000007,0.0,0.0,-0.12508289185998142,-0.09601599451420721,-0.0592986817578273,-0.10375418358132396
20181207,0.0,42776.29,0.0,0.0,-0.12508289185998142,-0.08710656869358921,-0.0592986817578273,-0.10375418358132396
20181208,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181210,0.0,172604.87,0.0,0.0,-0.12508289185998142,-0.042614586537100804,-0.0592986817578273,-0.10375418358132396
20181211,0.0,648544.11,0.0,0.0,-0.12508289185998142,0.12048879311669078,-0.0592986817578273,-0.10375418358132396
20181212,0.0,22052.3,0.0,0.0,-0.12508289185998142,-0.09420863661493013,-0.0592986817578273,-0.10375418358132396
20181213,0.0,183477.46,0.0,0.0,-0.12508289185998142,-0.03888857274048673,-0.0592986817578273,-0.10375418358132396
20181214,0.0,116554.8,0.0,0.0,-0.12508289185998142,-0.06182282800681361,-0.0592986817578273,-0.10375418358132396
20181215,0.0,29440.36,0.0,0.0,-0.12508289185998142,-0.09167676394335762,-0.0592986817578273,-0.10375418358132396
20181216,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181217,0.0,54602.24000000001,0.0,0.0,-0.12508289185998142,-0.08305384042386982,-0.0592986817578273,-0.10375418358132396
20181218,0.0,224034.35,0.0,0.0,-0.12508289185998142,-0.024989811572470693,-0.0592986817578273,-0.10375418358132396
20181219,0.0,12616.31,0.0,0.0,-0.12508289185998142,-0.0974423306036405,-0.0592986817578273,-0.10375418358132396
20181220,0.0,237309.62,0.0,0.0,-0.12508289185998142,-0.02044040437751743,-0.0592986817578273,-0.10375418358132396
20181221,0.0,52419.78,0.0,0.0,-0.12508289185998142,-0.08380176488994077,-0.0592986817578273,-0.10375418358132396
20181224,13000000.0,142563.16999999998,0.0,0.0,0.35397650676095943,-0.052909814139147894,-0.0592986817578273,-0.10375418358132396
20181225,0.0,0.0,0.0,0.0,-0.12508289185998142,-0.10176591358822469,-0.0592986817578273,-0.10375418358132396
20181226,2000000.0,162830.93000000002,0.0,0.0,-0.05138144591829821,-0.04596409528223679,-0.0592986817578273,-0.10375418358132396
20181227,0.0,85330.35,0.0,0.0,-0.12508289185998142,-0.07252338155400764,-0.0592986817578273,-0.10375418358132396
20181228,0.0,6278.28,0.0,0.0,-0.12508289185998142,-0.09961436019579414,-0.0592986817578273,-0.10375418358132396
20181229,0.0,20388.29,0.0,0.0,-0.12508289185998142,-0.09477888935302693,-0.0592986817578273,-0.10375418358132396
20181231,4681699.0,132609.21,2539665.0,1751799.0,0.047441101021884736,-0.056321015360838826,0.0683856522291148,0.17090149312936265
