date,1196428"_1,409000362497"_1,409000438611"_1,409000438620"_1,1196428"_2,409000362497"_2,409000438611"_2,409000438620"_2
20180910,70913731.12,8384231.35,30000000.0,28500000.0,1.2791090616278076,-0.44766052105893256,2.258549293664533,0.1901394415945618
20180911,39582235.56,7868187.48,8400000.0,10537073.46,-0.08460061677771429,-0.496657759640136,-0.11810765177659052,-0.5327102201268639
20180912,43875443.74,6931532.73,10100000.0,8474123.85,0.10226213719660494,-0.5855910827972689,0.06894405226275716,-0.6157257813393548
20180913,22084270.83,6622802.270000001,4300000.0,13533230.41,-0.8462030691408108,-0.614904365805368,-0.5692323497538408,-0.4121412787047053
20180914,49341263.69,6328380.89,19500000.0,12100002.95,0.3401630555221577,-0.6428590329139362,1.103229945186209,-0.46981606695949596
20180915,56713415.91,6448105.13,8000000.0,12111231.29,0.6610374712946282,-0.6314914777655081,-0.16211981743290763,-0.4693642251199928
20180917,67465001.48,7331179.3,25258605.83,17300017.7,1.1290024068316586,-0.54764551367647,1.7368517295346924,-0.2605612501225105
20180918,35453526.489999995,6439190.13,10000000.0,9693518.01,-0.2643035137331915,-0.6323379375479902,0.05794101084867788,-0.5666559009889405
20180919,35190304.34,6136701.21,11300000.0,9593878.19,-0.27576031102645476,-0.6610585999626228,0.20098054923170847,-0.5706655265931314
20180920,28627463.0,3744021.5,2700000.0,8527115.05,-0.5614093071319528,-0.8882383135774261,-0.7452810123791092,-0.6135933520323087
20180921,28083718.1,4885618.49,20900059.0,7900000.0,-0.5850759138310695,-0.7798461722608094,1.2572790167777532,-0.6388292121658722
20180924,88490765.69,6048552.07,32502000.0,19949825.97,2.0441530447621203,-0.6694281683160032,2.5338453898447963,-0.15392979408827923
20180925,58097302.4,6037519.19,9700000.0,8510000.0,0.7212714105463824,-0.6704757161797105,0.024931886606440055,-0.614282082127335
20180926,52222589.01,5519317.22,12842776.21,908940.71,0.46557332258056455,-0.7196778616433116,0.3707328545445712,-0.9201578047867788
20180927,26491630.08,4211040.51,9300000.0,635372.28,-0.6543718667673004,-0.8438958783985576,-0.019080279049877046,-0.9311665258124319
20180928,29766388.61,5905453.51,10500000.0,349534.82,-0.5118373397049082,-0.6830150641063681,0.11295621791907426,-0.9426689672886699
20180929,20103860.0,1917088.81,6500000.0,7000000.0,-0.9324008508878788,-1.0617015830543601,-0.32716543864409675,-0.6750462892719106
20180930,807998.0,0.0,0.0,0.0,-1.7722571454010454,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181001,57359995.38,7296197.630000001,27001497.75,9923983.8,0.6891799734426272,-0.5509669468541548,1.928622849294934,-0.5573816817814582
20181002,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181003,53164439.8,6049778.3599999985,16400000.0,14000000.0,0.5065675686253226,-0.6693117347583297,0.7621356613497515,-0.39335791178050095
20181004,34481451.4,6810949.89,22500000.0,4700035.4,-0.3066132785457689,-0.5970401601407884,1.4333211876085872,-0.7675996173378646
20181005,34190895.72,5707180.989999998,13300000.0,5200008.85,-0.3192597732581872,-0.7018406069163942,0.42104137751329396,-0.7474800873493959
20181006,19123405.17,4408394.33,8500000.0,6261756.69,-0.975075345578053,-0.8251575641473838,-0.10710461036251125,-0.7047540835844516
20181008,43770026.88,6670919.35,27000000.0,9900053.1,0.09767384705342229,-0.610335754131731,1.9284580512421545,-0.5583446817893488
20181009,30613873.56,5631487.49,13000000.0,6900000.0,-0.4749503859236946,-0.7090275394509212,0.3880322532710561,-0.6790704089503593
20181010,33018721.28,5836941.88,13800000.0,6007535.4,-0.37027890273275765,-0.6895200937673098,0.4760565845836903,-0.7149842525421477
20181011,37119989.27,6149910.3999999985,335379.0,5768841.33,-0.19177038433192828,-0.6598044162167828,-1.0054612402951246,-0.7245895875843079
20181012,55339678.2,6456910.529999998,28200000.0,5533210.92,0.6012452597441104,-0.6306554242636946,2.060494548211106,-0.7340716372815275
20181013,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181014,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181015,23536183.7,8115172.579999999,43600000.0,15309561.95,-0.7830082679469498,-0.4732070637318553,3.7549629259793145,-0.34065957164907434
20181016,90598750.77,5924885.250000001,14500000.0,6111526.55,2.135903521531587,-0.6811700628260934,0.5530778744822452,-0.7107995242111527
20181017,30248730.5,5748936.75,14500000.0,6033484.96,-0.4908433114296294,-0.6978759886856621,0.5530778744822452,-0.7139400111917169
20181018,12315100.0,3722556.17,3900000.0,4600000.0,-1.2714082045086899,-0.8902763997874886,-0.6132445154101579,-0.7716251615546795
20181019,6000000.0,3301055.1,24000000.0,3000000.0,-1.5462742087058643,-0.930297005960027,1.5983668088197764,-0.8360110764098589
20181020,53565642.48,4326857.26,7000000.0,6060656.06,0.5240299963817789,-0.8328993308929171,-0.2721502315737004,-0.7128466136097661
20181022,59798296.83,4978766.79,30000000.0,8500023.6,0.7953075369950136,-0.7710019445820008,2.258549293664533,-0.6146835444029358
20181023,42640134.3,5986552.65,13700000.0,6008135.95,0.048495044083297065,-0.6753148778580353,0.46505354316961106,-0.7149600856914189
20181024,25203979.0,4321541.41,14400000.0,5005029.5,-0.710417140343297,-0.8334040592422953,0.542074833068166,-0.7553262897416572
20181025,21819147.5,5456806.32,13400000.0,4300000.0,-0.8577426156779279,-0.7256131350944346,0.4320444189273732,-0.7836975205900257
20181026,66069756.90000001,4907683.3999999985,15700000.0,4809553.1,1.0682741044164377,-0.7777511572390386,0.6851143714511966,-0.7631924940207804
20181027,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181029,43655041.49,6493405.02,38500000.0,10000520.65,0.09266908470756016,-0.6271903521305262,3.1938078138612713,-0.5543017473393435
20181030,51669980.48,4645477.4,13300000.0,5900023.6,0.44152092459377495,-0.8026470443647262,0.42104137751329396,-0.7193106560426024
20181031,20311384.76,1905830.23,14100000.0,4111888.09,-0.9233682937544718,-1.0627705606402107,0.5090657088259282,-0.7912673689778414
20181101,30687847.92,6031842.7,14300000.0,3400000.0,-0.4717306369496096,-0.671014686509566,0.5310717916540867,-0.8199145976960641
20181102,48639465.99,5239838.98,14900000.0,4029723.31,0.30961716875017214,-0.7462137102399335,0.5970900401385624,-0.7945737780585755
20181103,17622544.34,4769012.800000002,11000000.0,4018206.79,-1.040400616626517,-0.7909176278966564,0.16797142498947062,-0.795037216606168
20181104,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181105,23800029.5,5595557.49,40000000.0,8924297.629999999,-0.7715243261613554,-0.7124390144912558,3.35885343507246,-0.5976102496711585
20181106,60043246.27,4348851.69,21300000.0,4000017.7,0.8059690108914106,-0.8308110077932402,1.301284690639636,-0.7957691673561887
20181107,16816585.27,1442459.05,0.0,2011.8,-1.0754801480856184,-1.106766642326277,-1.0423631305592496,-0.9566537095236292
20181108,12500000.0,246420.36,7000000.0,7805017.7,-1.2633603946282355,-1.2203279041745771,-0.2721502315737004,-0.6426514135912154
20181109,73429683.39999999,373308.14,36500000.0,6005100.0,1.388616393254285,-1.2082801865460364,2.9737469855796856,-0.7150822559527967
20181110,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181112,72501062.32,6184131.760000002,47000000.0,10000005.9,1.3481979730118716,-0.656555172813323,4.12906633405801,-0.5543224614953882
20181113,29995161.25,706634.0499999998,16900000.0,4525165.49,-0.5018799642989069,-1.1766316192690591,0.8171508684201478,-0.7746365917978603
20181114,33333276.71,4694778.39,12800000.0,3000000.0,-0.35658781404966094,-0.7979660230218711,0.3660261704428976,-0.8360110764098589
20181115,52850591.44,4042519.66,14700000.0,3719235.4,0.4929072553069213,-0.8598965651102459,0.5750839573104038,-0.8070681831440897
20181116,31537774.27,4160909.25,15600000.0,3400000.0,-0.4347374207398285,-0.8486557320648677,0.6741113300371173,-0.8199145976960641
20181117,15434104.0,1355509.12,2000000.0,3007037.05,-1.1356529248527851,-1.1150223483088495,-0.8223023022776641,-0.8357278970960266
20181118,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181119,33246182.24,1916991.41,37000000.0,5000000.0,-0.3603786184639333,-1.0617108309716696,3.028762192650082,-0.7555286828408847
20181120,63606263.27,2472926.22,9000000.0,2200502.95,0.9610500461365538,-1.0089260347465616,-0.05208940329211487,-0.8681837945275258
20181121,6453627.47,2009034.16,4500000.0,2500000.0,-1.5265299813661588,-1.0529715728511921,-0.5472262669256822,-0.8561316748021025
20181122,46612165.44,2186075.55,31000000.0,3500000.0,0.2213785024606066,-1.0361618794726468,2.3685797078053255,-0.8158904780176154
20181123,18271581.79,1751585.12,0.0,5532.45,-1.012151130402099,-1.077415797012564,-1.0423631305592496,-0.9565120343541699
20181126,58737611.22,4698008.010000002,49800000.0,11400000.0,0.7491409813854203,-0.7976593776553315,4.437151493652229,-0.49798502342016737
20181127,73898230.55,3168590.61,13053252.82,3421334.22,1.4090100026822394,-0.9428742200253107,0.39389168310982126,-0.8190560831508006
20181128,18062387.52,2753502.350000001,16700000.0,2515000.0,-1.0212563532957735,-0.9822859438918814,0.7951447855919893,-0.8555280568503352
20181129,52403968.84,1847599.21,14300000.0,2204526.55,0.4734679163501112,-1.068299468831227,0.5310717916540867,-0.8680218800481437
20181130,13579470.87,443681.1,10800000.0,2300000.0,-1.2163762067794055,-1.2015984276661462,0.14596534216131207,-0.8641799141589999
20181201,35582963.14,1789464.54,8000000.0,1001005.9,-0.2586697573742788,-1.0738192288001414,-0.16211981743290763,-0.9164529913589876
20181203,53265596.52,5072376.35,32600000.0,6200000.0,0.510970435313751,-0.762113921273437,2.544628370430594,-0.7072392466995002
20181204,54335982.4,2380475.87,11012882.36,1900000.0,0.5575591971361568,-1.0177039935969705,0.16938887639538133,-0.8802763928727947
20181205,25917183.96,315643.43,15105327.72,2612300.0,-0.6793747502736533,-1.2137553248391935,0.6196823342047472,-0.8516125884032045
20181206,32396792.86,1324074.5,14500000.0,1501109.0,-0.3973484629459075,-1.1180069968346609,0.5530778744822452,-0.8963282440993555
20181207,39498767.21,2166956.36,13800000.0,1900000.0,-0.0882335935859092,-1.0379772048129312,0.4760565845836903,-0.8802763928727947
20181208,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181210,43735171.19,3559868.76,38000000.0,4003923.01,0.09615674609954399,-0.9057232141095501,3.138792606790875,-0.7956120130079742
20181211,62617893.42,4021060.67,17900000.0,4500000.0,0.9180310486007331,-0.8619340493511529,0.9271812825609406,-0.7756492812331283
20181212,26608632.18,2309399.19,17300000.0,2000000.0,-0.6492793267109784,-1.024452569154161,0.861163034076465,-0.876252273194346
20181213,20199440.0,2319390.83,14700000.0,2307443.66,-0.9282407120648727,-1.0235038847547173,0.5750839573104038,-0.8638803723721431
20181214,56984496.06,2232927.52,14800700.9,2100000.0,0.6728362896265109,-1.031713387230913,0.5861641190417544,-0.8722281535158973
20181215,53790.0,1932447.74,8000000.0,2005000.0,-1.8050842010761008,-1.0602432861898667,-0.16211981743290763,-0.8760510672104236
20181217,60500719.29,1932000.15,28000000.0,3001508.8,0.8258806165723045,-1.060285783882973,2.0384884653829474,-0.8359503604921504
20181218,15000000.0,2413058.98,9500000.0,1500000.0,-1.1545473892137628,-1.0146102984535954,0.0029258037782815033,-0.8963728715865895
20181219,16847151.5,2637694.63,9600120.89,1601005.9,-1.0741497467454224,-0.9932816340187409,0.013942146769126324,-0.8923082732882954
20181220,16554258.0,2375057.01,12300000.0,2000000.0,-1.0868979955459679,-1.018218502520908,0.3110109633725012,-0.876252273194346
20181221,14432636.25,4451554.01,6000000.0,900000.0,-1.1792420111340531,-0.8210596467783655,-0.3821806457144931,-0.9205175896572818
20181224,35674512.33,1384692.86,27500000.0,2500000.0,-0.25468506037141464,-1.1122514159238341,1.983473258312551,-0.8561316748021025
20181225,0.0,0.0,0.0,0.0,-1.8074254217005985,-1.24372497925307,-1.0423631305592496,-0.9567346667633202
20181226,15660754.0,3305899.62,9500000.0,4000000.0,-1.125787937781909,-0.9298370293649141,0.0029258037782815033,-0.7957698796253718
20181227,26693137.340000004,6856680.6400000015,12442665.53,2000000.0,-0.645601222537926,-0.5926981252896673,0.32670851072201684,-0.876252273194346
20181228,12287102.0,1493674.0399999996,4018786.1,1515000.0,-1.2726268231189277,-1.101903890862988,-0.6001744316329883,-0.8957692536348222
20181229,8411918.0,1069323.96,7000000.0,1507541.3,-1.4412949901485588,-1.1421950043136964,-0.2721502315737004,-0.8960694006492786
20181231,22591095.0,4262969.11,16500000.0,2000000.0,-0.8241434446790524,-0.8389653712240651,0.7731387027638308,-0.876252273194346
