date,1196428'_1,409000362497'_1,409000438620'_1,1196428'_2,409000362497'_2,409000438620'_2
20181116,31537774.27,4160909.25,3400000.0,-0.37899244527581066,-0.8121942956087174,-0.796926004288016
20181117,15434104.0,1355509.12,3007037.05,-1.0614065009213267,-1.0768751943182038,-0.8127607671137147
20181118,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181119,33246182.24,1916991.41,5000000.0,-0.3065964267311002,-1.0239010622015634,-0.7324526982902926
20181120,63606263.27,2472926.22,2200502.95,0.9799516506972636,-0.9714503178100004,-0.8452607170055263
20181121,6453627.47,2009034.16,2500000.0,-1.4419659204645507,-1.0152171110142894,-0.8331922389117353
20181122,46612165.44,2186075.55,3500000.0,0.259804564488514,-0.9985137988154775,-0.7928964226631583
20181123,18271581.79,1751585.12,5532.45,-0.941164674430056,-1.0395066383977125,-0.9337088449445737
20181126,58737611.22,4698008.010000002,11400000.0,0.7736361626586875,-0.7615206747685589,-0.47455947429939915
20181127,73898230.55,3168590.61,3421334.22,1.4160872032985743,-0.9058165160658668,-0.7960663244790893
20181128,18062387.52,2753502.350000001,2515000.0,-0.9500295547843469,-0.9449788204108647,-0.8325878016680067
20181129,52403968.84,1847599.21,2204526.55,0.5052397964218548,-1.03044800346068,-0.8450985827592685
20181130,13579470.87,443681.1,2300000.0,-1.1399990015598684,-1.1629033716256927,-0.8412514021614508
20181201,35582963.14,1789464.54,1001005.9,-0.20757228475678863,-1.035932831288709,-0.8935954297230366
20181203,53265596.52,5072376.35,6200000.0,0.5417523944635952,-0.726200169996365,-0.6840977187920001
20181204,54335982.4,2380475.87,1900000.0,0.5871113938239623,-0.9801727248072534,-0.8573697286608817
20181205,25917183.96,315643.43,2612300.0,-0.6171722989526699,-1.1749833331263249,-0.8286670187470202
20181206,32396792.86,1324074.5,1501109.0,-0.3425904108297345,-1.0798409543120169,-0.8734433671000928
20181207,39498767.21,2166956.36,1900000.0,-0.04163497408668393,-1.0003176357575532,-0.8573697286608817
20181208,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181210,43735171.19,3559868.76,4003923.01,0.13788817640468562,-0.8689006225789062,-0.7725904336487684
20181211,62617893.42,4021060.67,4500000.0,0.9380681877035661,-0.8253885802463408,-0.7526006064145812
20181212,26608632.18,2309399.19,2000000.0,-0.5878712777464605,-0.986878591588434,-0.8533401470360239
20181213,20199440.0,2319390.83,2307443.66,-0.8594691654101979,-0.9859359109966349,-0.8409514538058739
20181214,56984496.06,2232927.52,2100000.0,0.6993456185596847,-0.994093459130846,-0.8493105654111662
20181215,53790.0,1932447.74,2005000.0,-1.7131673900767845,-1.0224428048672878,-0.8531386679547811
20181216,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181217,60500719.29,1932000.15,3001508.8,0.8483501693675468,-1.022485033611126,-0.812983532459891
20181218,15000000.0,2413058.98,1500000.0,-1.0798022247684433,-0.9770986083041112,-0.8734880551603125
20181219,16847151.5,2637694.63,1601005.9,-1.0015267679705628,-0.9559049236356111,-0.8694179399738904
20181220,16554258.0,2375057.01,2000000.0,-1.0139385124894233,-0.9806839776297808,-0.8533401470360239
20181221,14432636.25,4451554.01,900000.0,-1.1038450045305843,-0.7847728538473944,-0.8976655449094587
20181224,35674512.33,1384692.86,2500000.0,-0.20369276828684785,-1.0741217979494286,-0.8331922389117353
20181225,0.0,0.0,0.0,-1.715446811565037,-1.2047633227366288,-0.9339317795331782
20181226,15660754.0,3305899.62,4000000.0,-1.0518019112148302,-0.8928618320694308,-0.7727485145388697
20181227,26693137.340000004,6856680.6400000015,2000000.0,-0.5842902612457684,-0.5578565323105734,-0.8533401470360239
20181228,12287102.0,1493674.0399999996,1515000.0,-1.1947648199838636,-1.0638397578381593,-0.8728836179165839
20181229,8411918.0,1069323.96,1507541.3,-1.3589808021465817,-1.1038758864961564,-0.873184172321237
20181231,22591095.0,4262969.11,2000000.0,-0.7581196617945307,-0.8025652608132552,-0.8533401470360239
